campaign_id,campaign_name,campaign_type,target_segment,start_date,end_date,campaign_cost,users_targeted,conversions
15872,Summer Binge Offer,Acquisition,Annual Plan Users,2023-04-08,2023-04-23,22872.0,13872,13372
15873,Monsoon Cashback Deal,Retention,New Users,2023-04-09,2023-04-25,22873.0,13873,13373
15874,Winter Free Trial,Reactivation,Premium Users,2023-04-10,2023-04-27,22874.0,13874,13374
15875,New Year Upgrade Now,Acquisition,Inactive Users,2023-04-11,2023-04-29,22875.0,13875,13375
15876,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-04-12,2023-05-01,22876.0,13876,13376
15877,IPL Watch More,Reactivation,Annual Plan Users,2023-04-13,2023-05-03,22877.0,13877,13377
15878,Holiday Reactivate,Acquisition,New Users,2023-04-14,2023-05-05,22878.0,13878,13378
15879,Prime Special Offer,Retention,Premium Users,2023-04-15,2023-05-07,22879.0,13879,13379
15880,Weekend Binge Offer,Reactivation,Inactive Users,2023-04-16,2023-05-09,22880.0,13880,13380
15881,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-04-17,2023-05-11,22881.0,13881,13381
15882,Summer Free Trial,Retention,Annual Plan Users,2023-04-18,2023-05-13,22882.0,13882,13382
15883,Monsoon Upgrade Now,Reactivation,New Users,2023-04-19,2023-05-15,22883.0,13883,13383
15884,Winter Referral Bonus,Acquisition,Premium Users,2023-04-20,2023-05-17,22884.0,13884,13384
15885,New Year Watch More,Retention,Inactive Users,2023-04-21,2023-05-19,22885.0,13885,13385
15886,Diwali Reactivate,Reactivation,,2023-04-22,2023-05-21,22886.0,13886,13386
15887,IPL Special Offer,Acquisition,Annual Plan Users,2023-04-23,2023-05-23,22887.0,13887,13387
15888,Holiday Binge Offer,Retention,New Users,2023-04-24,2023-05-01,22888.0,13888,13388
15889,Prime Cashback Deal,Reactivation,Premium Users,2023-04-25,2023-05-03,22889.0,13889,13389
15890,Weekend Free Trial,Acquisition,Inactive Users,2023-04-26,2023-05-05,22890.0,13890,13390
15891,Festival Upgrade Now,Retention,Monthly Plan Users,2023-04-27,2023-05-07,22891.0,13891,13391
15892,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-04-28,2023-05-09,22892.0,13892,13392
15893,Monsoon Watch More,Acquisition,New Users,2023-04-29,2023-05-11,22893.0,13893,13393
15894,Winter Reactivate,Retention,Premium Users,2023-04-30,2023-05-13,22894.0,13894,13394
15895,New Year Special Offer,Reactivation,Inactive Users,2023-05-01,2023-05-15,22895.0,13895,13395
15896,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-05-02,2023-05-17,22896.0,13896,13396
15897,IPL Cashback Deal,Retention,Annual Plan Users,2023-05-03,2023-05-19,22897.0,13897,13397
15898,Holiday Free Trial,Reactivation,New Users,2023-05-04,2023-05-21,22898.0,13898,13398
15899,Prime Upgrade Now,Acquisition,Premium Users,2023-05-05,2023-05-23,22899.0,13899,13399
15900,Weekend Referral Bonus,Retention,Inactive Users,2023-05-06,2023-05-25,22900.0,13900,13400
15901,Festival Watch More,Reactivation,Monthly Plan Users,2023-05-07,2023-05-27,22901.0,13901,13401
15902,Summer Reactivate,Acquisition,Annual Plan Users,2023-05-08,2023-05-29,22902.0,13902,13402
15903,Monsoon Special Offer,Retention,,2023-05-09,2023-05-31,22903.0,13903,13403
15904,Winter Binge Offer,Reactivation,Premium Users,2023-05-10,2023-06-02,22904.0,13904,13404
15905,New Year Cashback Deal,Acquisition,Inactive Users,2023-05-11,2023-06-04,22905.0,13905,13405
15906,Diwali Free Trial,Retention,Monthly Plan Users,2023-05-12,2023-06-06,22906.0,13906,13406
15907,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-05-13,2023-06-08,22907.0,13907,13407
15908,Holiday Referral Bonus,Acquisition,New Users,2023-05-14,2023-06-10,22908.0,13908,13408
15909,Prime Watch More,Retention,Premium Users,2023-05-15,2023-06-12,22909.0,13909,13409
15910,Weekend Reactivate,Reactivation,Inactive Users,2023-05-16,2023-06-14,22910.0,13910,13410
15911,Festival Special Offer,Acquisition,Monthly Plan Users,2023-05-17,2023-06-16,22911.0,13911,13411
15912,Summer Binge Offer,Retention,Annual Plan Users,2023-05-18,2023-05-25,22912.0,13912,13412
15913,Monsoon Cashback Deal,Reactivation,New Users,2023-05-19,2023-05-27,22913.0,13913,13413
15914,Winter Free Trial,Acquisition,Premium Users,2023-05-20,2023-05-29,22914.0,13914,13414
15915,New Year Upgrade Now,Retention,Inactive Users,2023-05-21,2023-05-31,22915.0,13915,13415
15916,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2023-05-22,2023-06-02,22916.0,13916,13416
15917,IPL Watch More,Acquisition,Annual Plan Users,2023-05-23,2023-06-04,22917.0,13917,13417
15918,Holiday Reactivate,Retention,New Users,2023-05-24,2023-06-06,22918.0,13918,13418
15919,Prime Special Offer,Reactivation,Premium Users,2023-05-25,2023-06-08,22919.0,13919,13419
15920,Weekend Binge Offer,Acquisition,,2023-05-26,2023-06-10,22920.0,13920,13420
15921,Festival Cashback Deal,Retention,Monthly Plan Users,2023-05-27,2023-06-12,22921.0,13921,13421
15922,Summer Free Trial,Reactivation,Annual Plan Users,2023-05-28,2023-06-14,22922.0,13922,13422
15923,Monsoon Upgrade Now,Acquisition,New Users,2023-05-29,2023-06-16,22923.0,13923,13423
15924,Winter Referral Bonus,Retention,Premium Users,2023-05-30,2023-06-18,22924.0,13924,13424
15925,New Year Watch More,Reactivation,Inactive Users,2023-05-31,2023-06-20,22925.0,13925,13425
15926,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-06-01,2023-06-22,22926.0,13926,13426
15927,IPL Special Offer,Retention,Annual Plan Users,2023-06-02,2023-06-24,22927.0,13927,13427
15928,Holiday Binge Offer,Reactivation,New Users,2023-06-03,2023-06-26,22928.0,13928,13428
15929,Prime Cashback Deal,Acquisition,Premium Users,2023-06-04,2023-06-28,22929.0,13929,13429
15930,Weekend Free Trial,Retention,Inactive Users,2023-06-05,2023-06-30,22930.0,13930,13430
15931,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-06-06,2023-07-02,22931.0,13931,13431
15932,Summer Referral Bonus,Acquisition,Annual Plan Users,2023-06-07,2023-07-04,22932.0,13932,13432
15933,Monsoon Watch More,Retention,New Users,2023-06-08,2023-07-06,22933.0,13933,13433
15934,Winter Reactivate,Reactivation,Premium Users,2023-06-09,2023-07-08,22934.0,13934,13434
15935,New Year Special Offer,Acquisition,Inactive Users,2023-06-10,2023-07-10,22935.0,13935,13435
15936,Diwali Binge Offer,Retention,Monthly Plan Users,2023-06-11,2023-06-18,22936.0,13936,13436
15937,IPL Cashback Deal,Reactivation,,2023-06-12,2023-06-20,22937.0,13937,13437
15938,Holiday Free Trial,Acquisition,New Users,2023-06-13,2023-06-22,22938.0,13938,13438
15939,Prime Upgrade Now,Retention,Premium Users,2023-06-14,2023-06-24,22939.0,13939,13439
15940,Weekend Referral Bonus,Reactivation,Inactive Users,2023-06-15,2023-06-26,22940.0,13940,13440
15941,Festival Watch More,Acquisition,Monthly Plan Users,2023-06-16,2023-06-28,22941.0,13941,13441
15942,Summer Reactivate,Retention,Annual Plan Users,2023-06-17,2023-06-30,22942.0,13942,13442
15943,Monsoon Special Offer,Reactivation,New Users,2023-06-18,2023-07-02,22943.0,13943,13443
15944,Winter Binge Offer,Acquisition,Premium Users,2023-06-19,2023-07-04,22944.0,13944,13444
15945,New Year Cashback Deal,Retention,Inactive Users,2023-06-20,2023-07-06,22945.0,13945,13445
15946,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-06-21,2023-07-08,22946.0,13946,13446
15947,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-06-22,2023-07-10,22947.0,13947,13447
15948,Holiday Referral Bonus,Retention,New Users,2023-06-23,2023-07-12,22948.0,13948,13448
15949,Prime Watch More,Reactivation,Premium Users,2023-06-24,2023-07-14,22949.0,13949,13449
15950,Weekend Reactivate,Acquisition,Inactive Users,2023-06-25,2023-07-16,22950.0,13950,13450
15951,Festival Special Offer,Retention,Monthly Plan Users,2023-06-26,2023-07-18,22951.0,13951,13451
15952,Summer Binge Offer,Reactivation,Annual Plan Users,2023-06-27,2023-07-20,22952.0,13952,13452
15953,Monsoon Cashback Deal,Acquisition,New Users,2023-06-28,2023-07-22,22953.0,13953,13453
15954,Winter Free Trial,Retention,,2023-06-29,2023-07-24,22954.0,13954,13454
15955,New Year Upgrade Now,Reactivation,Inactive Users,2023-06-30,2023-07-26,22955.0,13955,13455
15956,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-07-01,2023-07-28,22956.0,13956,13456
15957,IPL Watch More,Retention,Annual Plan Users,2023-07-02,2023-07-30,22957.0,13957,13457
15958,Holiday Reactivate,Reactivation,New Users,2023-07-03,2023-08-01,22958.0,13958,13458
15959,Prime Special Offer,Acquisition,Premium Users,2023-07-04,2023-08-03,22959.0,13959,13459
15960,Weekend Binge Offer,Retention,Inactive Users,2023-07-05,2023-07-12,22960.0,13960,13460
15961,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-07-06,2023-07-14,22961.0,13961,13461
15962,Summer Free Trial,Acquisition,Annual Plan Users,2023-07-07,2023-07-16,22962.0,13962,13462
15963,Monsoon Upgrade Now,Retention,New Users,2023-07-08,2023-07-18,22963.0,13963,13463
15964,Winter Referral Bonus,Reactivation,Premium Users,2023-07-09,2023-07-20,22964.0,13964,13464
15965,New Year Watch More,Acquisition,Inactive Users,2023-07-10,2023-07-22,22965.0,13965,13465
15966,Diwali Reactivate,Retention,Monthly Plan Users,2023-07-11,2023-07-24,22966.0,13966,13466
15967,IPL Special Offer,Reactivation,Annual Plan Users,2023-07-12,2023-07-26,22967.0,13967,13467
15968,Holiday Binge Offer,Acquisition,New Users,2023-07-13,2023-07-28,22968.0,13968,13468
15969,Prime Cashback Deal,Retention,Premium Users,2023-07-14,2023-07-30,22969.0,13969,13469
15970,Weekend Free Trial,Reactivation,Inactive Users,2023-07-15,2023-08-01,22970.0,13970,13470
15971,Festival Upgrade Now,Acquisition,,2023-07-16,2023-08-03,22971.0,13971,13471
15972,Summer Referral Bonus,Retention,Annual Plan Users,2023-07-17,2023-08-05,22972.0,13972,13472
15973,Monsoon Watch More,Reactivation,New Users,2023-07-18,2023-08-07,22973.0,13973,13473
15974,Winter Reactivate,Acquisition,Premium Users,2023-07-19,2023-08-09,22974.0,13974,13474
15975,New Year Special Offer,Retention,Inactive Users,2023-07-20,2023-08-11,22975.0,13975,13475
15976,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-07-21,2023-08-13,22976.0,13976,13476
15977,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-07-22,2023-08-15,22977.0,13977,13477
15978,Holiday Free Trial,Retention,New Users,2023-07-23,2023-08-17,22978.0,13978,13478
15979,Prime Upgrade Now,Reactivation,Premium Users,2023-07-24,2023-08-19,22979.0,13979,13479
15980,Weekend Referral Bonus,Acquisition,Inactive Users,2023-07-25,2023-08-21,22980.0,13980,13480
15981,Festival Watch More,Retention,Monthly Plan Users,2023-07-26,2023-08-23,22981.0,13981,13481
15982,Summer Reactivate,Reactivation,Annual Plan Users,2023-07-27,2023-08-25,22982.0,13982,13482
15983,Monsoon Special Offer,Acquisition,New Users,2023-07-28,2023-08-27,22983.0,13983,13483
15984,Winter Binge Offer,Retention,Premium Users,2023-07-29,2023-08-05,22984.0,13984,13484
15985,New Year Cashback Deal,Reactivation,Inactive Users,2023-07-30,2023-08-07,22985.0,13985,13485
15986,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-07-31,2023-08-09,22986.0,13986,13486
15987,IPL Upgrade Now,Retention,Annual Plan Users,2023-08-01,2023-08-11,22987.0,13987,13487
15988,Holiday Referral Bonus,Reactivation,,2023-08-02,2023-08-13,22988.0,13988,13488
15989,Prime Watch More,Acquisition,Premium Users,2023-08-03,2023-08-15,22989.0,13989,13489
15990,Weekend Reactivate,Retention,Inactive Users,2023-08-04,2023-08-17,22990.0,13990,13490
15991,Festival Special Offer,Reactivation,Monthly Plan Users,2023-08-05,2023-08-19,22991.0,13991,13491
15992,Summer Binge Offer,Acquisition,Annual Plan Users,2023-08-06,2023-08-21,22992.0,13992,13492
15993,Monsoon Cashback Deal,Retention,New Users,2023-08-07,2023-08-23,22993.0,13993,13493
15994,Winter Free Trial,Reactivation,Premium Users,2023-08-08,2023-08-25,22994.0,13994,13494
15995,New Year Upgrade Now,Acquisition,Inactive Users,2023-08-09,2023-08-27,22995.0,13995,13495
15996,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-08-10,2023-08-29,22996.0,13996,13496
15997,IPL Watch More,Reactivation,Annual Plan Users,2023-08-11,2023-08-31,22997.0,13997,13497
15998,Holiday Reactivate,Acquisition,New Users,2023-08-12,2023-09-02,22998.0,13998,13498
15999,Prime Special Offer,Retention,Premium Users,2023-08-13,2023-09-04,22999.0,13999,13499
16000,Weekend Binge Offer,Reactivation,Inactive Users,2023-08-14,2023-09-06,23000.0,14000,13500
16001,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-08-15,2023-09-08,23001.0,14001,13501
16002,Summer Free Trial,Retention,Annual Plan Users,2023-08-16,2023-09-10,23002.0,14002,13502
16003,Monsoon Upgrade Now,Reactivation,New Users,2023-08-17,2023-09-12,23003.0,14003,13503
16004,Winter Referral Bonus,Acquisition,Premium Users,2023-08-18,2023-09-14,23004.0,14004,13504
16005,New Year Watch More,Retention,,2023-08-19,2023-09-16,23005.0,14005,13505
16006,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-08-20,2023-09-18,23006.0,14006,13506
16007,IPL Special Offer,Acquisition,Annual Plan Users,2023-08-21,2023-09-20,23007.0,14007,13507
16008,Holiday Binge Offer,Retention,New Users,2023-08-22,2023-08-29,23008.0,14008,13508
16009,Prime Cashback Deal,Reactivation,Premium Users,2023-08-23,2023-08-31,23009.0,14009,13509
16010,Weekend Free Trial,Acquisition,Inactive Users,2023-08-24,2023-09-02,23010.0,14010,13510
16011,Festival Upgrade Now,Retention,Monthly Plan Users,2023-08-25,2023-09-04,23011.0,14011,13511
16012,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-08-26,2023-09-06,23012.0,14012,13512
16013,Monsoon Watch More,Acquisition,New Users,2023-08-27,2023-09-08,23013.0,14013,13513
16014,Winter Reactivate,Retention,Premium Users,2023-08-28,2023-09-10,23014.0,14014,13514
16015,New Year Special Offer,Reactivation,Inactive Users,2023-08-29,2023-09-12,23015.0,14015,13515
16016,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-08-30,2023-09-14,23016.0,14016,13516
16017,IPL Cashback Deal,Retention,Annual Plan Users,2023-08-31,2023-09-16,23017.0,14017,13517
16018,Holiday Free Trial,Reactivation,New Users,2023-09-01,2023-09-18,23018.0,14018,13518
16019,Prime Upgrade Now,Acquisition,Premium Users,2023-09-02,2023-09-20,23019.0,14019,13519
16020,Weekend Referral Bonus,Retention,Inactive Users,2023-09-03,2023-09-22,23020.0,14020,13520
16021,Festival Watch More,Reactivation,Monthly Plan Users,2023-09-04,2023-09-24,23021.0,14021,13521
16022,Summer Reactivate,Acquisition,,2023-09-05,2023-09-26,23022.0,14022,13522
16023,Monsoon Special Offer,Retention,New Users,2023-09-06,2023-09-28,23023.0,14023,13523
16024,Winter Binge Offer,Reactivation,Premium Users,2023-09-07,2023-09-30,23024.0,14024,13524
16025,New Year Cashback Deal,Acquisition,Inactive Users,2023-09-08,2023-10-02,23025.0,14025,13525
16026,Diwali Free Trial,Retention,Monthly Plan Users,2023-09-09,2023-10-04,23026.0,14026,13526
16027,IPL Upgrade Now,Reactivation,Annual Plan Users,2023-09-10,2023-10-06,23027.0,14027,13527
16028,Holiday Referral Bonus,Acquisition,New Users,2023-09-11,2023-10-08,23028.0,14028,13528
16029,Prime Watch More,Retention,Premium Users,2023-09-12,2023-10-10,23029.0,14029,13529
16030,Weekend Reactivate,Reactivation,Inactive Users,2023-09-13,2023-10-12,23030.0,14030,13530
16031,Festival Special Offer,Acquisition,Monthly Plan Users,2023-09-14,2023-10-14,23031.0,14031,13531
16032,Summer Binge Offer,Retention,Annual Plan Users,2023-09-15,2023-09-22,23032.0,14032,13532
16033,Monsoon Cashback Deal,Reactivation,New Users,2023-09-16,2023-09-24,23033.0,14033,13533
16034,Winter Free Trial,Acquisition,Premium Users,2023-09-17,2023-09-26,23034.0,14034,13534
16035,New Year Upgrade Now,Retention,Inactive Users,2023-09-18,2023-09-28,23035.0,14035,13535
16036,Diwali Referral Bonus,Reactivation,Monthly Plan Users,2023-09-19,2023-09-30,23036.0,14036,13536
16037,IPL Watch More,Acquisition,Annual Plan Users,2023-09-20,2023-10-02,23037.0,14037,13537
16038,Holiday Reactivate,Retention,New Users,2023-09-21,2023-10-04,23038.0,14038,13538
16039,Prime Special Offer,Reactivation,,2023-09-22,2023-10-06,23039.0,14039,13539
16040,Weekend Binge Offer,Acquisition,Inactive Users,2023-09-23,2023-10-08,23040.0,14040,13540
16041,Festival Cashback Deal,Retention,Monthly Plan Users,2023-09-24,2023-10-10,23041.0,14041,13541
16042,Summer Free Trial,Reactivation,Annual Plan Users,2023-09-25,2023-10-12,23042.0,14042,13542
16043,Monsoon Upgrade Now,Acquisition,New Users,2023-09-26,2023-10-14,23043.0,14043,13543
16044,Winter Referral Bonus,Retention,Premium Users,2023-09-27,2023-10-16,23044.0,14044,13544
16045,New Year Watch More,Reactivation,Inactive Users,2023-09-28,2023-10-18,23045.0,14045,13545
16046,Diwali Reactivate,Acquisition,Monthly Plan Users,2023-09-29,2023-10-20,23046.0,14046,13546
16047,IPL Special Offer,Retention,Annual Plan Users,2023-09-30,2023-10-22,23047.0,14047,13547
16048,Holiday Binge Offer,Reactivation,New Users,2023-10-01,2023-10-24,23048.0,14048,13548
16049,Prime Cashback Deal,Acquisition,Premium Users,2023-10-02,2023-10-26,23049.0,14049,13549
16050,Weekend Free Trial,Retention,Inactive Users,2023-10-03,2023-10-28,23050.0,14050,13550
16051,Festival Upgrade Now,Reactivation,Monthly Plan Users,2023-10-04,2023-10-30,23051.0,14051,13551
16052,Summer Referral Bonus,Acquisition,Annual Plan Users,2023-10-05,2023-11-01,23052.0,14052,13552
16053,Monsoon Watch More,Retention,New Users,2023-10-06,2023-11-03,23053.0,14053,13553
16054,Winter Reactivate,Reactivation,Premium Users,2023-10-07,2023-11-05,23054.0,14054,13554
16055,New Year Special Offer,Acquisition,Inactive Users,2023-10-08,2023-11-07,23055.0,14055,13555
16056,Diwali Binge Offer,Retention,,2023-10-09,2023-10-16,23056.0,14056,13556
16057,IPL Cashback Deal,Reactivation,Annual Plan Users,2023-10-10,2023-10-18,23057.0,14057,13557
16058,Holiday Free Trial,Acquisition,New Users,2023-10-11,2023-10-20,23058.0,14058,13558
16059,Prime Upgrade Now,Retention,Premium Users,2023-10-12,2023-10-22,23059.0,14059,13559
16060,Weekend Referral Bonus,Reactivation,Inactive Users,2023-10-13,2023-10-24,23060.0,14060,13560
16061,Festival Watch More,Acquisition,Monthly Plan Users,2023-10-14,2023-10-26,23061.0,14061,13561
16062,Summer Reactivate,Retention,Annual Plan Users,2023-10-15,2023-10-28,23062.0,14062,13562
16063,Monsoon Special Offer,Reactivation,New Users,2023-10-16,2023-10-30,23063.0,14063,13563
16064,Winter Binge Offer,Acquisition,Premium Users,2023-10-17,2023-11-01,23064.0,14064,13564
16065,New Year Cashback Deal,Retention,Inactive Users,2023-10-18,2023-11-03,23065.0,14065,13565
16066,Diwali Free Trial,Reactivation,Monthly Plan Users,2023-10-19,2023-11-05,23066.0,14066,13566
16067,IPL Upgrade Now,Acquisition,Annual Plan Users,2023-10-20,2023-11-07,23067.0,14067,13567
16068,Holiday Referral Bonus,Retention,New Users,2023-10-21,2023-11-09,23068.0,14068,13568
16069,Prime Watch More,Reactivation,Premium Users,2023-10-22,2023-11-11,23069.0,14069,13569
16070,Weekend Reactivate,Acquisition,Inactive Users,2023-10-23,2023-11-13,23070.0,14070,13570
16071,Festival Special Offer,Retention,Monthly Plan Users,2023-10-24,2023-11-15,23071.0,14071,13571
16072,Summer Binge Offer,Reactivation,Annual Plan Users,2023-10-25,2023-11-17,23072.0,14072,13572
16073,Monsoon Cashback Deal,Acquisition,,2023-10-26,2023-11-19,23073.0,14073,13573
16074,Winter Free Trial,Retention,Premium Users,2023-10-27,2023-11-21,23074.0,14074,13574
16075,New Year Upgrade Now,Reactivation,Inactive Users,2023-10-28,2023-11-23,23075.0,14075,13575
16076,Diwali Referral Bonus,Acquisition,Monthly Plan Users,2023-10-29,2023-11-25,23076.0,14076,13576
16077,IPL Watch More,Retention,Annual Plan Users,2023-10-30,2023-11-27,23077.0,14077,13577
16078,Holiday Reactivate,Reactivation,New Users,2023-10-31,2023-11-29,23078.0,14078,13578
16079,Prime Special Offer,Acquisition,Premium Users,2023-11-01,2023-12-01,23079.0,14079,13579
16080,Weekend Binge Offer,Retention,Inactive Users,2023-11-02,2023-11-09,23080.0,14080,13580
16081,Festival Cashback Deal,Reactivation,Monthly Plan Users,2023-11-03,2023-11-11,23081.0,14081,13581
16082,Summer Free Trial,Acquisition,Annual Plan Users,2023-11-04,2023-11-13,23082.0,14082,13582
16083,Monsoon Upgrade Now,Retention,New Users,2023-11-05,2023-11-15,23083.0,14083,13583
16084,Winter Referral Bonus,Reactivation,Premium Users,2023-11-06,2023-11-17,23084.0,14084,13584
16085,New Year Watch More,Acquisition,Inactive Users,2023-11-07,2023-11-19,23085.0,14085,13585
16086,Diwali Reactivate,Retention,Monthly Plan Users,2023-11-08,2023-11-21,23086.0,14086,13586
16087,IPL Special Offer,Reactivation,Annual Plan Users,2023-11-09,2023-11-23,23087.0,14087,13587
16088,Holiday Binge Offer,Acquisition,New Users,2023-11-10,2023-11-25,23088.0,14088,13588
16089,Prime Cashback Deal,Retention,Premium Users,2023-11-11,2023-11-27,23089.0,14089,13589
16090,Weekend Free Trial,Reactivation,,2023-11-12,2023-11-29,23090.0,14090,13590
16091,Festival Upgrade Now,Acquisition,Monthly Plan Users,2023-11-13,2023-12-01,23091.0,14091,13591
16092,Summer Referral Bonus,Retention,Annual Plan Users,2023-11-14,2023-12-03,23092.0,14092,13592
16093,Monsoon Watch More,Reactivation,New Users,2023-11-15,2023-12-05,23093.0,14093,13593
16094,Winter Reactivate,Acquisition,Premium Users,2023-11-16,2023-12-07,23094.0,14094,13594
16095,New Year Special Offer,Retention,Inactive Users,2023-11-17,2023-12-09,23095.0,14095,13595
16096,Diwali Binge Offer,Reactivation,Monthly Plan Users,2023-11-18,2023-12-11,23096.0,14096,13596
16097,IPL Cashback Deal,Acquisition,Annual Plan Users,2023-11-19,2023-12-13,23097.0,14097,13597
16098,Holiday Free Trial,Retention,New Users,2023-11-20,2023-12-15,23098.0,14098,13598
16099,Prime Upgrade Now,Reactivation,Premium Users,2023-11-21,2023-12-17,23099.0,14099,13599
16100,Weekend Referral Bonus,Acquisition,Inactive Users,2023-11-22,2023-12-19,23100.0,14100,13600
16101,Festival Watch More,Retention,Monthly Plan Users,2023-11-23,2023-12-21,23101.0,14101,13601
16102,Summer Reactivate,Reactivation,Annual Plan Users,2023-11-24,2023-12-23,23102.0,14102,13602
16103,Monsoon Special Offer,Acquisition,New Users,2023-11-25,2023-12-25,23103.0,14103,13603
16104,Winter Binge Offer,Retention,Premium Users,2023-11-26,2023-12-03,23104.0,14104,13604
16105,New Year Cashback Deal,Reactivation,Inactive Users,2023-11-27,2023-12-05,23105.0,14105,13605
16106,Diwali Free Trial,Acquisition,Monthly Plan Users,2023-11-28,2023-12-07,23106.0,14106,13606
16107,IPL Upgrade Now,Retention,,2023-11-29,2023-12-09,23107.0,14107,13607
16108,Holiday Referral Bonus,Reactivation,New Users,2023-11-30,2023-12-11,23108.0,14108,13608
16109,Prime Watch More,Acquisition,Premium Users,2023-12-01,2023-12-13,23109.0,14109,13609
16110,Weekend Reactivate,Retention,Inactive Users,2023-12-02,2023-12-15,23110.0,14110,13610
16111,Festival Special Offer,Reactivation,Monthly Plan Users,2023-12-03,2023-12-17,23111.0,14111,13611
16112,Summer Binge Offer,Acquisition,Annual Plan Users,2023-12-04,2023-12-19,23112.0,14112,13612
16113,Monsoon Cashback Deal,Retention,New Users,2023-12-05,2023-12-21,23113.0,14113,13613
16114,Winter Free Trial,Reactivation,Premium Users,2023-12-06,2023-12-23,23114.0,14114,13614
16115,New Year Upgrade Now,Acquisition,Inactive Users,2023-12-07,2023-12-25,23115.0,14115,13615
16116,Diwali Referral Bonus,Retention,Monthly Plan Users,2023-12-08,2023-12-27,23116.0,14116,13616
16117,IPL Watch More,Reactivation,Annual Plan Users,2023-12-09,2023-12-29,23117.0,14117,13617
16118,Holiday Reactivate,Acquisition,New Users,2023-12-10,2023-12-31,23118.0,14118,13618
16119,Prime Special Offer,Retention,Premium Users,2023-12-11,2024-01-02,23119.0,14119,13619
16120,Weekend Binge Offer,Reactivation,Inactive Users,2023-12-12,2024-01-04,23120.0,14120,13620
16121,Festival Cashback Deal,Acquisition,Monthly Plan Users,2023-12-13,2024-01-06,23121.0,14121,13621
16122,Summer Free Trial,Retention,Annual Plan Users,2023-12-14,2024-01-08,23122.0,14122,13622
16123,Monsoon Upgrade Now,Reactivation,New Users,2023-12-15,2024-01-10,23123.0,14123,13623
16124,Winter Referral Bonus,Acquisition,,2023-12-16,2024-01-12,23124.0,14124,13624
16125,New Year Watch More,Retention,Inactive Users,2023-12-17,2024-01-14,23125.0,14125,13625
16126,Diwali Reactivate,Reactivation,Monthly Plan Users,2023-12-18,2024-01-16,23126.0,14126,13626
16127,IPL Special Offer,Acquisition,Annual Plan Users,2023-12-19,2024-01-18,23127.0,14127,13627
16128,Holiday Binge Offer,Retention,New Users,2023-12-20,2023-12-27,23128.0,14128,13628
16129,Prime Cashback Deal,Reactivation,Premium Users,2023-12-21,2023-12-29,23129.0,14129,13629
16130,Weekend Free Trial,Acquisition,Inactive Users,2023-12-22,2023-12-31,23130.0,14130,13630
16131,Festival Upgrade Now,Retention,Monthly Plan Users,2023-12-23,2024-01-02,23131.0,14131,13631
16132,Summer Referral Bonus,Reactivation,Annual Plan Users,2023-12-24,2024-01-04,23132.0,14132,13632
16133,Monsoon Watch More,Acquisition,New Users,2023-12-25,2024-01-06,23133.0,14133,13633
16134,Winter Reactivate,Retention,Premium Users,2023-12-26,2024-01-08,23134.0,14134,13634
16135,New Year Special Offer,Reactivation,Inactive Users,2023-12-27,2024-01-10,23135.0,14135,13635
16136,Diwali Binge Offer,Acquisition,Monthly Plan Users,2023-12-28,2024-01-12,23136.0,14136,13636
16137,IPL Cashback Deal,Retention,Annual Plan Users,2023-12-29,2024-01-14,23137.0,14137,13637
16138,Holiday Free Trial,Reactivation,New Users,2023-12-30,2024-01-16,23138.0,14138,13638
16139,Prime Upgrade Now,Acquisition,Premium Users,2023-12-31,2024-01-18,23139.0,14139,13639
16140,Weekend Referral Bonus,Retention,Inactive Users,2022-01-01,2022-01-20,23140.0,14140,13640
16141,Festival Watch More,Reactivation,,2022-01-02,2022-01-22,23141.0,14141,13641
16142,Summer Reactivate,Acquisition,Annual Plan Users,2022-01-03,2022-01-24,23142.0,14142,13642
16143,Monsoon Special Offer,Retention,New Users,2022-01-04,2022-01-26,23143.0,14143,13643
16144,Winter Binge Offer,Reactivation,Premium Users,2022-01-05,2022-01-28,23144.0,14144,13644
16145,New Year Cashback Deal,Acquisition,Inactive Users,2022-01-06,2022-01-30,23145.0,14145,13645
16146,Diwali Free Trial,Retention,Monthly Plan Users,2022-01-07,2022-02-01,23146.0,14146,13646
16147,IPL Upgrade Now,Reactivation,Annual Plan Users,2022-01-08,2022-02-03,23147.0,14147,13647
