content_id,title,content_type,genre,language,release_date,duration_minutes,content_rating,production_cost,content_status
7677,Silent River,Documentary,Comedy,Hindi,2018-05-01,45,4.7,502677.0,Removed
7678,Rising Sky,Sports,Horror,English,2018-05-02,46,4.8,502678.0,Upcoming
7679,Broken Ocean,Movie,Sci-Fi,Tamil,2018-05-03,47,4.9,502679.0,available
7680,Lost Horizon,Movie,Action,Kannada,2018-05-04,48,1.0,502680.0,Available
7681,Hidden Legacy,Series,Drama,Malayalam,2018-05-05,49,1.1,502681.0,Removed
7682,Sacred Empire,Documentary,Comedy,Telugu,2018-05-06,50,1.2,502682.0,Upcoming
7683,Wild Dawn,Sports,Thriller,Hindi,2018-05-07,51,1.3,502683.0,available
7684,Iron Night,Movie,Romance,English,2018-05-08,52,1.4,502684.0,Available
7685,Shadow Warriors,Movie,action,Tamil,2018-05-09,53,1.5,502685.0,Removed
7686,Burning Destiny,Series,DRAMA,,2018-05-10,54,1.6,502686.0,Upcoming
7687,Last Journey,Documentary,Comedy,Malayalam,2018-05-11,55,1.7,502687.0,available
7688,First Path,Sports,Horror,Telugu,2018-05-12,56,1.8,502688.0,Available
7689,Final Truth,Movie,Sci-Fi,Hindi,2018-05-13,57,1.9,502689.0,Removed
7690,Blue Promise,Movie,Action,English,2018-05-14,58,2.0,502690.0,Upcoming
7691,Red Secrets,Series,Drama,Tamil,2018-05-15,59,2.1,502691.0,available
7692,Black Chronicles,Documentary,Comedy,Kannada,2018-05-16,60,2.2,502692.0,Available
7693,White Tales,Sports,Thriller,Malayalam,2018-05-17,61,2.3,502693.0,Removed
7694,Crimson Dreams,Movie,Romance,Telugu,2018-05-18,62,2.4,502694.0,Upcoming
7695,Storm Valley,Movie,action,Hindi,2018-05-19,63,2.5,502695.0,available
7696,Fire Mountain,Series,DRAMA,English,2018-05-20,64,2.6,502696.0,Available
7697,Ice River,Documentary,Comedy,Tamil,2018-05-21,65,2.7,502697.0,Removed
7698,Steel Sky,Sports,Horror,Kannada,2018-05-22,66,2.8,502698.0,Upcoming
7699,Thunder Ocean,Movie,Sci-Fi,Malayalam,2018-05-23,67,2.9,502699.0,available
7700,Dark Horizon,Movie,Action,Telugu,2018-05-24,68,3.0,502700.0,Available
7701,Golden Legacy,Series,Drama,Hindi,2018-05-25,69,3.1,502701.0,Removed
7702,Silent Empire,Documentary,Comedy,English,2018-05-26,70,3.2,502702.0,Upcoming
7703,Rising Dawn,Sports,Thriller,,2018-05-27,71,3.3,502703.0,available
7704,Broken Night,Movie,Romance,Kannada,2018-05-28,72,3.4,502704.0,Available
7705,Lost Warriors,Movie,action,Malayalam,2018-05-29,73,3.5,502705.0,Removed
7706,Hidden Destiny,Series,DRAMA,Telugu,2018-05-30,74,3.6,502706.0,Upcoming
7707,Sacred Journey,Documentary,Comedy,Hindi,2018-05-31,75,3.7,502707.0,available
7708,Wild Path,Sports,Horror,English,2018-06-01,76,3.8,502708.0,Available
7709,Iron Truth,Movie,Sci-Fi,Tamil,2018-06-02,77,3.9,502709.0,Removed
7710,Shadow Promise,Movie,Action,Kannada,2018-06-03,78,4.0,502710.0,Upcoming
7711,Burning Secrets,Series,Drama,Malayalam,2018-06-04,79,4.1,502711.0,available
7712,Last Chronicles,Documentary,Comedy,Telugu,2018-06-05,80,4.2,502712.0,Available
7713,First Tales,Sports,Thriller,Hindi,2018-06-06,81,4.3,502713.0,Removed
7714,Final Dreams,Movie,Romance,English,2018-06-07,82,4.4,502714.0,Upcoming
7715,Blue Valley,Movie,action,Tamil,2018-06-08,83,4.5,502715.0,available
7716,Red Mountain,Series,DRAMA,Kannada,2018-06-09,84,4.6,502716.0,Available
7717,Black River,Documentary,Comedy,Malayalam,2018-06-10,85,4.7,502717.0,Removed
7718,White Sky,Sports,Horror,Telugu,2018-06-11,86,4.8,502718.0,Upcoming
7719,Crimson Ocean,Movie,Sci-Fi,Hindi,2018-06-12,87,4.9,502719.0,available
7720,Storm Horizon,Movie,Action,,2018-06-13,88,1.0,502720.0,Available
7721,Fire Legacy,Series,Drama,Tamil,2018-06-14,89,1.1,502721.0,Removed
7722,Ice Empire,Documentary,Comedy,Kannada,2018-06-15,90,1.2,502722.0,Upcoming
7723,Steel Dawn,Sports,Thriller,Malayalam,2018-06-16,91,1.3,502723.0,available
7724,Thunder Night,Movie,Romance,Telugu,2018-06-17,92,1.4,502724.0,Available
7725,Dark Warriors,Movie,action,Hindi,2018-06-18,93,1.5,502725.0,Removed
7726,Golden Destiny,Series,DRAMA,English,2018-06-19,94,1.6,502726.0,Upcoming
7727,Silent Journey,Documentary,Comedy,Tamil,2018-06-20,95,1.7,502727.0,available
7728,Rising Path,Sports,Horror,Kannada,2018-06-21,96,1.8,502728.0,Available
7729,Broken Truth,Movie,Sci-Fi,Malayalam,2018-06-22,97,1.9,502729.0,Removed
7730,Lost Promise,Movie,Action,Telugu,2018-06-23,98,2.0,502730.0,Upcoming
7731,Hidden Secrets,Series,Drama,Hindi,2018-06-24,99,2.1,502731.0,available
7732,Sacred Chronicles,Documentary,Comedy,English,2018-06-25,100,2.2,502732.0,Available
7733,Wild Tales,Sports,Thriller,Tamil,2018-06-26,101,2.3,502733.0,Removed
7734,Iron Dreams,Movie,Romance,Kannada,2018-06-27,102,2.4,502734.0,Upcoming
7735,Shadow Valley,Movie,action,Malayalam,2018-06-28,103,2.5,502735.0,available
7736,Burning Mountain,Series,DRAMA,Telugu,2018-06-29,104,2.6,502736.0,Available
7737,Last River,Documentary,Comedy,,2018-06-30,105,2.7,502737.0,Removed
7738,First Sky,Sports,Horror,English,2018-07-01,106,2.8,502738.0,Upcoming
7739,Final Ocean,Movie,Sci-Fi,Tamil,2018-07-02,107,2.9,502739.0,available
7740,Blue Horizon,Movie,Action,Kannada,2018-07-03,108,3.0,502740.0,Available
7741,Red Legacy,Series,Drama,Malayalam,2018-07-04,109,3.1,502741.0,Removed
7742,Black Empire,Documentary,Comedy,Telugu,2018-07-05,110,3.2,502742.0,Upcoming
7743,White Dawn,Sports,Thriller,Hindi,2018-07-06,111,3.3,502743.0,available
7744,Crimson Night,Movie,Romance,English,2018-07-07,112,3.4,502744.0,Available
7745,Storm Warriors,Movie,action,Tamil,2018-07-08,113,3.5,502745.0,Removed
7746,Fire Destiny,Series,DRAMA,Kannada,2018-07-09,114,3.6,502746.0,Upcoming
7747,Ice Journey,Documentary,Comedy,Malayalam,2018-07-10,115,3.7,502747.0,available
7748,Steel Path,Sports,Horror,Telugu,2018-07-11,116,3.8,502748.0,Available
7749,Thunder Truth,Movie,Sci-Fi,Hindi,2018-07-12,117,3.9,502749.0,Removed
7750,Dark Promise,Movie,Action,English,2018-07-13,118,4.0,502750.0,Upcoming
7751,Golden Secrets,Series,Drama,Tamil,2018-07-14,119,4.1,502751.0,available
7752,Silent Chronicles,Documentary,Comedy,Kannada,2018-07-15,120,4.2,502752.0,Available
7753,Rising Tales,Sports,Thriller,Malayalam,2018-07-16,121,4.3,502753.0,Removed
7754,Broken Dreams,Movie,Romance,,2018-07-17,122,4.4,502754.0,Upcoming
7755,Lost Valley,Movie,action,Hindi,2018-07-18,123,4.5,502755.0,available
7756,Hidden Mountain,Series,DRAMA,English,2018-07-19,124,4.6,502756.0,Available
7757,Sacred River,Documentary,Comedy,Tamil,2018-07-20,125,4.7,502757.0,Removed
7758,Wild Sky,Sports,Horror,Kannada,2018-07-21,126,4.8,502758.0,Upcoming
7759,Iron Ocean,Movie,Sci-Fi,Malayalam,2018-07-22,127,4.9,502759.0,available
7760,Shadow Horizon,Movie,Action,Telugu,2018-07-23,128,1.0,502760.0,Available
7761,Burning Legacy,Series,Drama,Hindi,2018-07-24,129,1.1,502761.0,Removed
7762,Last Empire,Documentary,Comedy,English,2018-07-25,130,1.2,502762.0,Upcoming
7763,First Dawn,Sports,Thriller,Tamil,2018-07-26,131,1.3,502763.0,available
7764,Final Night,Movie,Romance,Kannada,2018-07-27,132,1.4,502764.0,Available
7765,Blue Warriors,Movie,action,Malayalam,2018-07-28,133,1.5,502765.0,Removed
7766,Red Destiny,Series,DRAMA,Telugu,2018-07-29,134,1.6,502766.0,Upcoming
7767,Black Journey,Documentary,Comedy,Hindi,2018-07-30,135,1.7,502767.0,available
7768,White Path,Sports,Horror,English,2018-07-31,136,1.8,502768.0,Available
7769,Crimson Truth,Movie,Sci-Fi,Tamil,2018-08-01,137,1.9,502769.0,Removed
7770,Storm Promise,Movie,Action,Kannada,2018-08-02,138,2.0,502770.0,Upcoming
7771,Fire Secrets,Series,Drama,,2018-08-03,139,2.1,502771.0,available
7772,Ice Chronicles,Documentary,Comedy,Telugu,2018-08-04,140,2.2,502772.0,Available
7773,Steel Tales,Sports,Thriller,Hindi,2018-08-05,141,2.3,502773.0,Removed
7774,Thunder Dreams,Movie,Romance,English,2018-08-06,142,2.4,502774.0,Upcoming
7775,Dark Valley,Movie,action,Tamil,2018-08-07,143,2.5,502775.0,available
7776,Golden Mountain,Series,DRAMA,Kannada,2018-08-08,144,2.6,502776.0,Available
7777,Silent River,Documentary,Comedy,Malayalam,2018-08-09,145,2.7,502777.0,Removed
7778,Rising Sky,Sports,Horror,Telugu,2018-08-10,146,2.8,502778.0,Upcoming
7779,Broken Ocean,Movie,Sci-Fi,Hindi,2018-08-11,147,2.9,502779.0,available
7780,Lost Horizon,Movie,Action,English,2018-08-12,148,3.0,502780.0,Available
7781,Hidden Legacy,Series,Drama,Tamil,2018-08-13,149,3.1,502781.0,Removed
7782,Sacred Empire,Documentary,Comedy,Kannada,2018-08-14,150,3.2,502782.0,Upcoming
7783,Wild Dawn,Sports,Thriller,Malayalam,2018-08-15,151,3.3,502783.0,available
7784,Iron Night,Movie,Romance,Telugu,2018-08-16,152,3.4,502784.0,Available
7785,Shadow Warriors,Movie,action,Hindi,2018-08-17,153,3.5,502785.0,Removed
7786,Burning Destiny,Series,DRAMA,English,2018-08-18,154,3.6,502786.0,Upcoming
7787,Last Journey,Documentary,Comedy,Tamil,2018-08-19,155,3.7,502787.0,available
7788,First Path,Sports,Horror,,2018-08-20,156,3.8,502788.0,Available
7789,Final Truth,Movie,Sci-Fi,Malayalam,2018-08-21,157,3.9,502789.0,Removed
7790,Blue Promise,Movie,Action,Telugu,2018-08-22,158,4.0,502790.0,Upcoming
7791,Red Secrets,Series,Drama,Hindi,2018-08-23,159,4.1,502791.0,available
7792,Black Chronicles,Documentary,Comedy,English,2018-08-24,160,4.2,502792.0,Available
7793,White Tales,Sports,Thriller,Tamil,2018-08-25,161,4.3,502793.0,Removed
7794,Crimson Dreams,Movie,Romance,Kannada,2018-08-26,162,4.4,502794.0,Upcoming
7795,Storm Valley,Movie,action,Malayalam,2018-08-27,163,4.5,502795.0,available
7796,Fire Mountain,Series,DRAMA,Telugu,2018-08-28,164,4.6,502796.0,Available
7797,Ice River,Documentary,Comedy,Hindi,2018-08-29,165,4.7,502797.0,Removed
7798,Steel Sky,Sports,Horror,English,2018-08-30,166,4.8,502798.0,Upcoming
7799,Thunder Ocean,Movie,Sci-Fi,Tamil,2018-08-31,167,4.9,502799.0,available
7800,Dark Horizon,Movie,Action,Kannada,2018-09-01,168,1.0,502800.0,Available
7801,Golden Legacy,Series,Drama,Malayalam,2018-09-02,169,1.1,502801.0,Removed
7802,Silent Empire,Documentary,Comedy,Telugu,2018-09-03,170,1.2,502802.0,Upcoming
7803,Rising Dawn,Sports,Thriller,Hindi,2018-09-04,171,1.3,502803.0,available
7804,Broken Night,Movie,Romance,English,2018-09-05,172,1.4,502804.0,Available
7805,Lost Warriors,Movie,action,,2018-09-06,173,1.5,502805.0,Removed
7806,Hidden Destiny,Series,DRAMA,Kannada,2018-09-07,174,1.6,502806.0,Upcoming
7807,Sacred Journey,Documentary,Comedy,Malayalam,2018-09-08,175,1.7,502807.0,available
7808,Wild Path,Sports,Horror,Telugu,2018-09-09,176,1.8,502808.0,Available
7809,Iron Truth,Movie,Sci-Fi,Hindi,2018-09-10,177,1.9,502809.0,Removed
7810,Shadow Promise,Movie,Action,English,2018-09-11,178,2.0,502810.0,Upcoming
7811,Burning Secrets,Series,Drama,Tamil,2018-09-12,179,2.1,502811.0,available
7812,Last Chronicles,Documentary,Comedy,Kannada,2018-09-13,180,2.2,502812.0,Available
7813,First Tales,Sports,Thriller,Malayalam,2018-09-14,181,2.3,502813.0,Removed
7814,Final Dreams,Movie,Romance,Telugu,2018-09-15,182,2.4,502814.0,Upcoming
7815,Blue Valley,Movie,action,Hindi,2018-09-16,183,2.5,502815.0,available
7816,Red Mountain,Series,DRAMA,English,2018-09-17,184,2.6,502816.0,Available
7817,Black River,Documentary,Comedy,Tamil,2018-09-18,185,2.7,502817.0,Removed
7818,White Sky,Sports,Horror,Kannada,2018-09-19,186,2.8,502818.0,Upcoming
7819,Crimson Ocean,Movie,Sci-Fi,Malayalam,2018-09-20,187,2.9,502819.0,available
7820,Storm Horizon,Movie,Action,Telugu,2018-09-21,188,3.0,502820.0,Available
7821,Fire Legacy,Series,Drama,Hindi,2018-09-22,189,3.1,502821.0,Removed
7822,Ice Empire,Documentary,Comedy,,2018-09-23,190,3.2,502822.0,Upcoming
7823,Steel Dawn,Sports,Thriller,Tamil,2018-09-24,191,3.3,502823.0,available
7824,Thunder Night,Movie,Romance,Kannada,2018-09-25,192,3.4,502824.0,Available
7825,Dark Warriors,Movie,action,Malayalam,2018-09-26,193,3.5,502825.0,Removed
7826,Golden Destiny,Series,DRAMA,Telugu,2018-09-27,194,3.6,502826.0,Upcoming
7827,Silent Journey,Documentary,Comedy,Hindi,2018-09-28,195,3.7,502827.0,available
7828,Rising Path,Sports,Horror,English,2018-09-29,196,3.8,502828.0,Available
7829,Broken Truth,Movie,Sci-Fi,Tamil,2018-09-30,197,3.9,502829.0,Removed
7830,Lost Promise,Movie,Action,Kannada,2018-10-01,198,4.0,502830.0,Upcoming
7831,Hidden Secrets,Series,Drama,Malayalam,2018-10-02,199,4.1,502831.0,available
7832,Sacred Chronicles,Documentary,Comedy,Telugu,2018-10-03,200,4.2,502832.0,Available
7833,Wild Tales,Sports,Thriller,Hindi,2018-10-04,201,4.3,502833.0,Removed
7834,Iron Dreams,Movie,Romance,English,2018-10-05,202,4.4,502834.0,Upcoming
7835,Shadow Valley,Movie,action,Tamil,2018-10-06,203,4.5,502835.0,available
7836,Burning Mountain,Series,DRAMA,Kannada,2018-10-07,204,4.6,502836.0,Available
7837,Last River,Documentary,Comedy,Malayalam,2018-10-08,205,4.7,502837.0,Removed
7838,First Sky,Sports,Horror,Telugu,2018-10-09,206,4.8,502838.0,Upcoming
7839,Final Ocean,Movie,Sci-Fi,,2018-10-10,207,4.9,502839.0,available
7840,Blue Horizon,Movie,Action,English,2018-10-11,208,1.0,502840.0,Available
7841,Red Legacy,Series,Drama,Tamil,2018-10-12,209,1.1,502841.0,Removed
7842,Black Empire,Documentary,Comedy,Kannada,2018-10-13,210,1.2,502842.0,Upcoming
7843,White Dawn,Sports,Thriller,Malayalam,2018-10-14,211,1.3,502843.0,available
7844,Crimson Night,Movie,Romance,Telugu,2018-10-15,212,1.4,502844.0,Available
7845,Storm Warriors,Movie,action,Hindi,2018-10-16,213,1.5,502845.0,Removed
7846,Fire Destiny,Series,DRAMA,English,2018-10-17,214,1.6,502846.0,Upcoming
7847,Ice Journey,Documentary,Comedy,Tamil,2018-10-18,215,1.7,502847.0,available
7848,Steel Path,Sports,Horror,Kannada,2018-10-19,216,1.8,502848.0,Available
7849,Thunder Truth,Movie,Sci-Fi,Malayalam,2018-10-20,217,1.9,502849.0,Removed
7850,Dark Promise,Movie,Action,Telugu,2018-10-21,218,2.0,502850.0,Upcoming
7851,Golden Secrets,Series,Drama,Hindi,2018-10-22,219,2.1,502851.0,available
7852,Silent Chronicles,Documentary,Comedy,English,2018-10-23,220,2.2,502852.0,Available
7853,Rising Tales,Sports,Thriller,Tamil,2018-10-24,221,2.3,502853.0,Removed
7854,Broken Dreams,Movie,Romance,Kannada,2018-10-25,222,2.4,502854.0,Upcoming
7855,Lost Valley,Movie,action,Malayalam,2018-10-26,223,2.5,502855.0,available
7856,Hidden Mountain,Series,DRAMA,,2018-10-27,224,2.6,502856.0,Available
7857,Sacred River,Documentary,Comedy,Hindi,2018-10-28,225,2.7,502857.0,Removed
7858,Wild Sky,Sports,Horror,English,2018-10-29,226,2.8,502858.0,Upcoming
7859,Iron Ocean,Movie,Sci-Fi,Tamil,2018-10-30,227,2.9,502859.0,available
7860,Shadow Horizon,Movie,Action,Kannada,2018-10-31,228,3.0,502860.0,Available
7861,Burning Legacy,Series,Drama,Malayalam,2018-11-01,229,3.1,502861.0,Removed
7862,Last Empire,Documentary,Comedy,Telugu,2018-11-02,230,3.2,502862.0,Upcoming
7863,First Dawn,Sports,Thriller,Hindi,2018-11-03,231,3.3,502863.0,available
7864,Final Night,Movie,Romance,English,2018-11-04,232,3.4,502864.0,Available
7865,Blue Warriors,Movie,action,Tamil,2018-11-05,233,3.5,502865.0,Removed
7866,Red Destiny,Series,DRAMA,Kannada,2018-11-06,234,3.6,502866.0,Upcoming
7867,Black Journey,Documentary,Comedy,Malayalam,2018-11-07,235,3.7,502867.0,available
7868,White Path,Sports,Horror,Telugu,2018-11-08,236,3.8,502868.0,Available
7869,Crimson Truth,Movie,Sci-Fi,Hindi,2018-11-09,237,3.9,502869.0,Removed
7870,Storm Promise,Movie,Action,English,2018-11-10,238,4.0,502870.0,Upcoming
7871,Fire Secrets,Series,Drama,Tamil,2018-11-11,239,4.1,502871.0,available
7872,Ice Chronicles,Documentary,Comedy,Kannada,2018-11-12,240,4.2,502872.0,Available
7873,Steel Tales,Sports,Thriller,,2018-11-13,20,4.3,502873.0,Removed
7874,Thunder Dreams,Movie,Romance,Telugu,2018-11-14,21,4.4,502874.0,Upcoming
7875,Dark Valley,Movie,action,Hindi,2018-11-15,22,4.5,502875.0,available
7876,Golden Mountain,Series,DRAMA,English,2018-11-16,23,4.6,502876.0,Available
7877,Silent River,Documentary,Comedy,Tamil,2018-11-17,24,4.7,502877.0,Removed
7878,Rising Sky,Sports,Horror,Kannada,2018-11-18,25,4.8,502878.0,Upcoming
7879,Broken Ocean,Movie,Sci-Fi,Malayalam,2018-11-19,26,4.9,502879.0,available
7880,Lost Horizon,Movie,Action,Telugu,2018-11-20,27,1.0,502880.0,Available
7881,Hidden Legacy,Series,Drama,Hindi,2018-11-21,28,1.1,502881.0,Removed
7882,Sacred Empire,Documentary,Comedy,English,2018-11-22,29,1.2,502882.0,Upcoming
7883,Wild Dawn,Sports,Thriller,Tamil,2018-11-23,30,1.3,502883.0,available
7884,Iron Night,Movie,Romance,Kannada,2018-11-24,31,1.4,502884.0,Available
7885,Shadow Warriors,Movie,action,Malayalam,2018-11-25,32,1.5,502885.0,Removed
7886,Burning Destiny,Series,DRAMA,Telugu,2018-11-26,33,1.6,502886.0,Upcoming
7887,Last Journey,Documentary,Comedy,Hindi,2018-11-27,34,1.7,502887.0,available
7888,First Path,Sports,Horror,English,2018-11-28,35,1.8,502888.0,Available
7889,Final Truth,Movie,Sci-Fi,Tamil,2018-11-29,36,1.9,502889.0,Removed
7890,Blue Promise,Movie,Action,,2018-11-30,37,2.0,502890.0,Upcoming
7891,Red Secrets,Series,Drama,Malayalam,2018-12-01,38,2.1,502891.0,available
7892,Black Chronicles,Documentary,Comedy,Telugu,2018-12-02,39,2.2,502892.0,Available
7893,White Tales,Sports,Thriller,Hindi,2018-12-03,40,2.3,502893.0,Removed
7894,Crimson Dreams,Movie,Romance,English,2018-12-04,41,2.4,502894.0,Upcoming
7895,Storm Valley,Movie,action,Tamil,2018-12-05,42,2.5,502895.0,available
7896,Fire Mountain,Series,DRAMA,Kannada,2018-12-06,43,2.6,502896.0,Available
7897,Ice River,Documentary,Comedy,Malayalam,2018-12-07,44,2.7,502897.0,Removed
7898,Steel Sky,Sports,Horror,Telugu,2018-12-08,45,2.8,502898.0,Upcoming
7899,Thunder Ocean,Movie,Sci-Fi,Hindi,2018-12-09,46,2.9,502899.0,available
7900,Dark Horizon,Movie,Action,English,2018-12-10,47,3.0,502900.0,Available
7901,Golden Legacy,Series,Drama,Tamil,2018-12-11,48,3.1,502901.0,Removed
7902,Silent Empire,Documentary,Comedy,Kannada,2018-12-12,49,3.2,502902.0,Upcoming
7903,Rising Dawn,Sports,Thriller,Malayalam,2018-12-13,50,3.3,502903.0,available
7904,Broken Night,Movie,Romance,Telugu,2018-12-14,51,3.4,502904.0,Available
7905,Lost Warriors,Movie,action,Hindi,2018-12-15,52,3.5,502905.0,Removed
7906,Hidden Destiny,Series,DRAMA,English,2018-12-16,53,3.6,502906.0,Upcoming
7907,Sacred Journey,Documentary,Comedy,,2018-12-17,54,3.7,502907.0,available
7908,Wild Path,Sports,Horror,Kannada,2018-12-18,55,3.8,502908.0,Available
7909,Iron Truth,Movie,Sci-Fi,Malayalam,2018-12-19,56,3.9,502909.0,Removed
7910,Shadow Promise,Movie,Action,Telugu,2018-12-20,57,4.0,502910.0,Upcoming
7911,Burning Secrets,Series,Drama,Hindi,2018-12-21,58,4.1,502911.0,available
7912,Last Chronicles,Documentary,Comedy,English,2018-12-22,59,4.2,502912.0,Available
7913,First Tales,Sports,Thriller,Tamil,2018-12-23,60,4.3,502913.0,Removed
7914,Final Dreams,Movie,Romance,Kannada,2018-12-24,61,4.4,502914.0,Upcoming
7915,Blue Valley,Movie,action,Malayalam,2018-12-25,62,4.5,502915.0,available
7916,Red Mountain,Series,DRAMA,Telugu,2018-12-26,63,4.6,502916.0,Available
7917,Black River,Documentary,Comedy,Hindi,2018-12-27,64,4.7,502917.0,Removed
7918,White Sky,Sports,Horror,English,2018-12-28,65,4.8,502918.0,Upcoming
7919,Crimson Ocean,Movie,Sci-Fi,Tamil,2018-12-29,66,4.9,502919.0,available
7920,Storm Horizon,Movie,Action,Kannada,2018-12-30,67,1.0,502920.0,Available
7921,Fire Legacy,Series,Drama,Malayalam,2018-12-31,68,1.1,502921.0,Removed
7922,Ice Empire,Documentary,Comedy,Telugu,2019-01-01,69,1.2,502922.0,Upcoming
7923,Steel Dawn,Sports,Thriller,Hindi,2019-01-02,70,1.3,502923.0,available
7924,Thunder Night,Movie,Romance,,2019-01-03,71,1.4,502924.0,Available
7925,Dark Warriors,Movie,action,Tamil,2019-01-04,72,1.5,502925.0,Removed
7926,Golden Destiny,Series,DRAMA,Kannada,2019-01-05,73,1.6,502926.0,Upcoming
7927,Silent Journey,Documentary,Comedy,Malayalam,2019-01-06,74,1.7,502927.0,available
7928,Rising Path,Sports,Horror,Telugu,2019-01-07,75,1.8,502928.0,Available
7929,Broken Truth,Movie,Sci-Fi,Hindi,2019-01-08,76,1.9,502929.0,Removed
7930,Lost Promise,Movie,Action,English,2019-01-09,77,2.0,502930.0,Upcoming
7931,Hidden Secrets,Series,Drama,Tamil,2019-01-10,78,2.1,502931.0,available
7932,Sacred Chronicles,Documentary,Comedy,Kannada,2019-01-11,79,2.2,502932.0,Available
7933,Wild Tales,Sports,Thriller,Malayalam,2019-01-12,80,2.3,502933.0,Removed
7934,Iron Dreams,Movie,Romance,Telugu,2019-01-13,81,2.4,502934.0,Upcoming
7935,Shadow Valley,Movie,action,Hindi,2019-01-14,82,2.5,502935.0,available
7936,Burning Mountain,Series,DRAMA,English,2019-01-15,83,2.6,502936.0,Available
7937,Last River,Documentary,Comedy,Tamil,2019-01-16,84,2.7,502937.0,Removed
7938,First Sky,Sports,Horror,Kannada,2019-01-17,85,2.8,502938.0,Upcoming
7939,Final Ocean,Movie,Sci-Fi,Malayalam,2019-01-18,86,2.9,502939.0,available
7940,Blue Horizon,Movie,Action,Telugu,2019-01-19,87,3.0,502940.0,Available
7941,Red Legacy,Series,Drama,,2019-01-20,88,3.1,502941.0,Removed
7942,Black Empire,Documentary,Comedy,English,2019-01-21,89,3.2,502942.0,Upcoming
7943,White Dawn,Sports,Thriller,Tamil,2019-01-22,90,3.3,502943.0,available
7944,Crimson Night,Movie,Romance,Kannada,2019-01-23,91,3.4,502944.0,Available
7945,Storm Warriors,Movie,action,Malayalam,2019-01-24,92,3.5,502945.0,Removed
7946,Fire Destiny,Series,DRAMA,Telugu,2019-01-25,93,3.6,502946.0,Upcoming
7947,Ice Journey,Documentary,Comedy,Hindi,2019-01-26,94,3.7,502947.0,available
7948,Steel Path,Sports,Horror,English,2019-01-27,95,3.8,502948.0,Available
7949,Thunder Truth,Movie,Sci-Fi,Tamil,2019-01-28,96,3.9,502949.0,Removed
7950,Dark Promise,Movie,Action,Kannada,2019-01-29,97,4.0,502950.0,Upcoming
7951,Golden Secrets,Series,Drama,Malayalam,2019-01-30,98,4.1,502951.0,available
7952,Silent Chronicles,Documentary,Comedy,Telugu,2019-01-31,99,4.2,502952.0,Available
7953,Rising Tales,Sports,Thriller,Hindi,2019-02-01,100,4.3,502953.0,Removed
7954,Broken Dreams,Movie,Romance,English,2019-02-02,101,4.4,502954.0,Upcoming
7955,Lost Valley,Movie,action,Tamil,2019-02-03,102,4.5,502955.0,available
7956,Hidden Mountain,Series,DRAMA,Kannada,2019-02-04,103,4.6,502956.0,Available
7957,Sacred River,Documentary,Comedy,Malayalam,2019-02-05,104,4.7,502957.0,Removed
7958,Wild Sky,Sports,Horror,,2019-02-06,105,4.8,502958.0,Upcoming
7959,Iron Ocean,Movie,Sci-Fi,Hindi,2019-02-07,106,4.9,502959.0,available
7960,Shadow Horizon,Movie,Action,English,2019-02-08,107,1.0,502960.0,Available
7961,Burning Legacy,Series,Drama,Tamil,2019-02-09,108,1.1,502961.0,Removed
7962,Last Empire,Documentary,Comedy,Kannada,2019-02-10,109,1.2,502962.0,Upcoming
7963,First Dawn,Sports,Thriller,Malayalam,2019-02-11,110,1.3,502963.0,available
7964,Final Night,Movie,Romance,Telugu,2019-02-12,111,1.4,502964.0,Available
7965,Blue Warriors,Movie,action,Hindi,2019-02-13,112,1.5,502965.0,Removed
7966,Red Destiny,Series,DRAMA,English,2019-02-14,113,1.6,502966.0,Upcoming
7967,Black Journey,Documentary,Comedy,Tamil,2019-02-15,114,1.7,502967.0,available
7968,White Path,Sports,Horror,Kannada,2019-02-16,115,1.8,502968.0,Available
7969,Crimson Truth,Movie,Sci-Fi,Malayalam,2019-02-17,116,1.9,502969.0,Removed
7970,Storm Promise,Movie,Action,Telugu,2019-02-18,117,2.0,502970.0,Upcoming
7971,Fire Secrets,Series,Drama,Hindi,2019-02-19,118,2.1,502971.0,available
7972,Ice Chronicles,Documentary,Comedy,English,2019-02-20,119,2.2,502972.0,Available
7973,Steel Tales,Sports,Thriller,Tamil,2019-02-21,120,2.3,502973.0,Removed
7974,Thunder Dreams,Movie,Romance,Kannada,2019-02-22,121,2.4,502974.0,Upcoming
7975,Dark Valley,Movie,action,,2019-02-23,122,2.5,502975.0,available
7976,Golden Mountain,Series,DRAMA,Telugu,2019-02-24,123,2.6,502976.0,Available
7977,Silent River,Documentary,Comedy,Hindi,2019-02-25,124,2.7,502977.0,Removed
7978,Rising Sky,Sports,Horror,English,2019-02-26,125,2.8,502978.0,Upcoming
7979,Broken Ocean,Movie,Sci-Fi,Tamil,2019-02-27,126,2.9,502979.0,available
7980,Lost Horizon,Movie,Action,Kannada,2019-02-28,127,3.0,502980.0,Available
7981,Hidden Legacy,Series,Drama,Malayalam,2019-03-01,128,3.1,502981.0,Removed
7982,Sacred Empire,Documentary,Comedy,Telugu,2019-03-02,129,3.2,502982.0,Upcoming
7983,Wild Dawn,Sports,Thriller,Hindi,2019-03-03,130,3.3,502983.0,available
7984,Iron Night,Movie,Romance,English,2019-03-04,131,3.4,502984.0,Available
7985,Shadow Warriors,Movie,action,Tamil,2019-03-05,132,3.5,502985.0,Removed
